vendor_id,month,received_qty_101,received_qty_102,received_qty_net,gr_line_count,gr_101_line_count,gr_102_line_count,unique_material_count,unique_purchase_order_count,ncr_event_count,ncr_qty_total,ncr_material_value_total,supplier_responsible_ncr_count,open_ncr_count,closed_ncr_count,has_gr_exposure,has_ncr_event_same_month,internal_supplier_candidate
1000200000,2021-06,0.0,0.0,0.0,0,0,0,0,0,62,85.0,9145568.7,2,0,62,False,True,True
1000200000,2021-07,0.0,0.0,0.0,0,0,0,0,0,56,97.0,23491222.040000003,15,0,56,False,True,True
1000200000,2021-08,0.0,0.0,0.0,0,0,0,0,0,48,102.0,8448961.98,11,0,48,False,True,True
1000200000,2021-09,0.0,0.0,0.0,0,0,0,0,0,50,64.0,13185566.62,12,0,49,False,True,True
1000200000,2021-10,0.0,0.0,0.0,0,0,0,0,0,34,361.0,4663517.02,6,0,34,False,True,True
1000200000,2021-11,0.0,0.0,0.0,0,0,0,0,0,34,67.0,2512947.4499999997,3,0,34,False,True,True
1000200000,2021-12,0.0,0.0,0.0,0,0,0,0,0,29,112.0,6139744.37,10,0,29,False,True,True
1000200000,2022-01,0.0,0.0,0.0,0,0,0,0,0,18,19.0,2155314.02,7,0,18,False,True,True
1000200000,2022-02,0.0,0.0,0.0,0,0,0,0,0,30,123.0,10206928.79,17,0,30,False,True,True
1000200000,2022-03,0.0,0.0,0.0,0,0,0,0,0,42,247.0,10867650.66,12,0,42,False,True,True
1000200000,2022-04,0.0,0.0,0.0,0,0,0,0,0,42,276.0,2085807.42,18,0,42,False,True,True
1000200000,2022-05,0.0,0.0,0.0,0,0,0,0,0,55,69.0,12707279.9,22,0,55,False,True,True
1000200000,2022-06,0.0,0.0,0.0,0,0,0,0,0,36,44.0,4011216.8800000004,7,0,36,False,True,True
1000200000,2022-07,0.0,0.0,0.0,0,0,0,0,0,27,66.0,10523134.16,7,0,27,False,True,True
1000200000,2022-08,0.0,0.0,0.0,0,0,0,0,0,41,4067.0,5746390.7700000005,19,0,40,False,True,True
1000200000,2022-09,0.0,0.0,0.0,0,0,0,0,0,26,41.0,1438966.03,13,0,26,False,True,True
1000200000,2022-10,0.0,0.0,0.0,0,0,0,0,0,39,57.0,5741392.54,14,0,39,False,True,True
1000200000,2022-11,0.0,0.0,0.0,0,0,0,0,0,27,28.0,6714338.19,3,0,27,False,True,True
1000200000,2022-12,0.0,0.0,0.0,0,0,0,0,0,81,977.0,11029972.850000001,4,0,80,False,True,True
1000200000,2023-01,0.0,0.0,0.0,0,0,0,0,0,41,148.0,6448944.12,8,0,41,False,True,True
1000200000,2023-02,0.0,0.0,0.0,0,0,0,0,0,38,241.0,9657039.93,6,0,38,False,True,True
1000200000,2023-03,0.0,0.0,0.0,0,0,0,0,0,44,69.0,22713686.85,15,0,44,False,True,True
1000200000,2023-04,0.0,0.0,0.0,0,0,0,0,0,36,179.0,4404944.33,11,0,35,False,True,True
1000200000,2023-05,0.0,0.0,0.0,0,0,0,0,0,51,152.0,35165532.519999996,25,0,51,False,True,True
1000200000,2023-06,0.0,0.0,0.0,0,0,0,0,0,55,113.0,14991459.94,12,0,55,False,True,True
1000200000,2023-07,0.0,0.0,0.0,0,0,0,0,0,37,701.0,25095856.020000003,7,0,37,False,True,True
1000200000,2023-08,0.0,0.0,0.0,0,0,0,0,0,54,115.0,8415521.82,13,0,53,False,True,True
1000200000,2023-09,0.0,0.0,0.0,0,0,0,0,0,41,640.0,2422130.33,15,0,41,False,True,True
1000200000,2023-10,0.0,0.0,0.0,0,0,0,0,0,77,794.0,26224297.77,11,0,77,False,True,True
1000200000,2023-11,0.0,0.0,0.0,0,0,0,0,0,50,86.0,1554207.5,34,0,50,False,True,True
1000200000,2023-12,0.0,0.0,0.0,0,0,0,0,0,37,717.0,7284748.1,13,0,37,False,True,True
1000200000,2024-01,0.0,0.0,0.0,0,0,0,0,0,84,374.0,10414636.3,26,0,84,False,True,True
1000200000,2024-02,0.0,0.0,0.0,0,0,0,0,0,122,848.0,41847121.13,59,0,122,False,True,True
1000200000,2024-03,0.0,0.0,0.0,0,0,0,0,0,83,517.0,49300186.04,26,0,83,False,True,True
1000200000,2024-04,0.0,0.0,0.0,0,0,0,0,0,96,307.0,45108156.09,31,0,96,False,True,True
1000200000,2024-05,0.0,0.0,0.0,0,0,0,0,0,99,240.0,41868215.5,24,0,99,False,True,True
1000200000,2024-06,0.0,0.0,0.0,0,0,0,0,0,59,68351.0,29086514.259999998,7,0,59,False,True,True
1000200000,2024-07,0.0,0.0,0.0,0,0,0,0,0,81,256.0,70061079.07000001,20,0,81,False,True,True
1000200000,2024-08,0.0,0.0,0.0,0,0,0,0,0,99,161.0,34399696.77,47,0,99,False,True,True
1000200000,2024-09,0.0,0.0,0.0,0,0,0,0,0,141,308.0,96489377.24,92,0,141,False,True,True
1000200000,2024-10,0.0,0.0,0.0,0,0,0,0,0,97,235.0,63312436.980000004,40,0,97,False,True,True
1000200000,2024-11,0.0,0.0,0.0,0,0,0,0,0,131,423.0,50963385.91,58,0,131,False,True,True
1000200000,2024-12,0.0,0.0,0.0,0,0,0,0,0,89,158.0,28547163.61,48,0,89,False,True,True
1000200000,2025-01,0.0,0.0,0.0,0,0,0,0,0,73,193.0,15965560.81,35,1,72,False,True,True
1000200000,2025-02,54498.0,6048.0,48450.0,2719,2622,97,564,3,75,145.0,43209372.42,16,0,75,True,True,True
1000200000,2025-03,63008.0,1351.0,61657.0,3384,3361,23,758,3,147,269.0,60381659.02,41,1,145,True,True,True
1000200000,2025-04,48538.88,28889.0,19649.88,1701,1682,19,860,6,71,114.0,45458922.410000004,19,1,70,True,True,True
1000200000,2025-05,25397.54,876.0,24521.54,1290,1272,18,628,7,86,626.0,54064901.96,30,1,85,True,True,True
1000200000,2025-06,38274.880000000005,3653.0,34621.880000000005,1022,912,110,339,6,87,141.0,48452112.93,36,2,85,True,True,True
1000200000,2025-07,34460.0,1520.0,32940.0,173,153,20,142,8,65,134.0,29653402.72,28,1,64,True,True,True
1000200000,2025-08,9640.0,6601.0,3039.0,274,90,184,208,17,80,222.0,45354211.14,39,1,79,True,True,True
1000200000,2025-09,9607.0,52.0,9555.0,108,104,4,94,11,54,93.0,11827255.780000001,24,5,49,True,True,True
1000200000,2025-10,29448.0,2473.0,26975.0,565,539,26,294,8,75,280.0,26458486.14,30,8,66,True,True,True
1000200000,2025-11,23458.52,45748.7,-22290.18,1049,671,378,470,27,16,26.0,11354949.629999999,8,3,13,True,True,True
1000200000,2025-12,2954.0,994.0,1960.0,106,93,13,92,12,41,8155.0,18780872.75,17,6,34,True,True,True
1000200000,2026-01,3087.0,3887.2799999999997,-800.2799999999997,202,186,16,156,11,9,10.0,1976673.7999999998,5,5,4,True,True,True
1000200000,2026-02,1505.0,2.0,1503.0,81,80,1,41,3,8,9.0,1805140.64,5,6,0,True,True,True
1000201000,2019-09,0.0,0.0,0.0,0,0,0,0,0,1,2.0,0.02,0,0,1,False,True,False
1000201000,2022-02,0.0,0.0,0.0,0,0,0,0,0,1,1.0,358531.0,0,0,1,False,True,False
1000201000,2023-08,0.0,0.0,0.0,0,0,0,0,0,2,2.0,0.0,0,0,2,False,True,False
1000201000,2023-09,0.0,0.0,0.0,0,0,0,0,0,1,3.0,0.0,0,0,1,False,True,False
1000201000,2023-10,0.0,0.0,0.0,0,0,0,0,0,5,5.0,0.0,0,0,5,False,True,False
1000201000,2024-02,0.0,0.0,0.0,0,0,0,0,0,1,1.0,0.0,1,0,1,False,True,False
1000201000,2024-09,0.0,0.0,0.0,0,0,0,0,0,2,2.0,0.19,2,0,2,False,True,False
1000501600,2019-04,0.0,0.0,0.0,0,0,0,0,0,5,5.0,40653.26,3,0,5,False,True,False
1000501600,2019-05,0.0,0.0,0.0,0,0,0,0,0,15,15.0,92888.31,3,0,15,False,True,False
1000501600,2019-06,0.0,0.0,0.0,0,0,0,0,0,26,26.0,140850.32,15,0,26,False,True,False
1000501600,2019-07,0.0,0.0,0.0,0,0,0,0,0,24,24.0,138828.7,7,0,24,False,True,False
1000501600,2019-08,0.0,0.0,0.0,0,0,0,0,0,14,13.0,103047.14,10,0,14,False,True,False
1000501600,2019-09,0.0,0.0,0.0,0,0,0,0,0,4,4.0,18764.55,0,0,4,False,True,False
1000501600,2019-10,0.0,0.0,0.0,0,0,0,0,0,22,75.0,24275.47,4,0,22,False,True,False
1000501600,2019-11,0.0,0.0,0.0,0,0,0,0,0,11,16.0,31812.05,2,0,11,False,True,False
1000501600,2019-12,0.0,0.0,0.0,0,0,0,0,0,8,17.0,39982.689999999995,4,0,8,False,True,False
1000501600,2020-01,0.0,0.0,0.0,0,0,0,0,0,7,8.0,765173.4199999999,4,0,7,False,True,False
1000501600,2020-02,0.0,0.0,0.0,0,0,0,0,0,8,11.0,19261.989999999998,7,0,8,False,True,False
1000501600,2020-03,0.0,0.0,0.0,0,0,0,0,0,5,8.0,104694.93,4,0,5,False,True,False
1000501600,2020-05,0.0,0.0,0.0,0,0,0,0,0,3,3.0,37.699999999999996,1,0,3,False,True,False
1000501600,2020-06,0.0,0.0,0.0,0,0,0,0,0,4,5.0,38436.17,1,0,4,False,True,False
1000501600,2020-07,0.0,0.0,0.0,0,0,0,0,0,3,3.0,7292.099999999999,2,0,3,False,True,False
1000501600,2020-08,0.0,0.0,0.0,0,0,0,0,0,2,2.0,31931.83,0,0,2,False,True,False
1000501600,2020-09,0.0,0.0,0.0,0,0,0,0,0,1,1.0,6065.3,0,0,1,False,True,False
1000501600,2020-10,0.0,0.0,0.0,0,0,0,0,0,11,11.0,8317.220000000001,6,0,11,False,True,False
1000501600,2020-11,0.0,0.0,0.0,0,0,0,0,0,3,3.0,11397.560000000001,1,0,3,False,True,False
1000501600,2020-12,0.0,0.0,0.0,0,0,0,0,0,1,1.0,150.44,1,0,1,False,True,False
1000501600,2021-01,0.0,0.0,0.0,0,0,0,0,0,7,7.0,24007.25,4,0,7,False,True,False
1000501600,2021-02,0.0,0.0,0.0,0,0,0,0,0,20,92.0,2234109.96,5,0,20,False,True,False
1000501600,2021-03,0.0,0.0,0.0,0,0,0,0,0,15,15.0,136597.38,4,0,15,False,True,False
1000501600,2021-04,0.0,0.0,0.0,0,0,0,0,0,6,9.0,24643.02,1,0,6,False,True,False
1000501600,2021-05,0.0,0.0,0.0,0,0,0,0,0,7,7.0,1294443.3,1,0,7,False,True,False
1000501600,2021-06,0.0,0.0,0.0,0,0,0,0,0,5,5.0,30415.850000000002,3,0,5,False,True,False
1000501600,2021-08,0.0,0.0,0.0,0,0,0,0,0,6,8.0,36.05,0,0,6,False,True,False
1000501600,2021-09,0.0,0.0,0.0,0,0,0,0,0,1,1.0,0.01,0,0,1,False,True,False
1000501600,2021-10,0.0,0.0,0.0,0,0,0,0,0,1,1.0,614.53,1,0,1,False,True,False
1000501600,2021-11,0.0,0.0,0.0,0,0,0,0,0,1,1.0,9143.65,1,0,1,False,True,False
1000501600,2021-12,0.0,0.0,0.0,0,0,0,0,0,4,7.0,23543.050000000003,4,0,4,False,True,False
1000501600,2022-01,0.0,0.0,0.0,0,0,0,0,0,3,3.0,25283.85,2,0,3,False,True,False
1000501600,2022-04,0.0,0.0,0.0,0,0,0,0,0,1,1.0,15060.39,1,0,1,False,True,False
1000501600,2022-05,0.0,0.0,0.0,0,0,0,0,0,1,1.0,9143.65,1,0,1,False,True,False
1000501600,2022-07,0.0,0.0,0.0,0,0,0,0,0,2,2.0,6864.27,0,0,2,False,True,False
1000501600,2023-02,0.0,0.0,0.0,0,0,0,0,0,1,2.0,1229.06,1,0,1,False,True,False
1000501600,2023-03,0.0,0.0,0.0,0,0,0,0,0,2,3.0,1374.3799999999999,1,0,2,False,True,False
1000501600,2023-04,0.0,0.0,0.0,0,0,0,0,0,1,1.0,9143.65,1,0,1,False,True,False
1000501600,2023-06,0.0,0.0,0.0,0,0,0,0,0,1,1.0,1206.74,0,0,1,False,True,False
1000501600,2023-10,0.0,0.0,0.0,0,0,0,0,0,1,2.0,13993.1,0,0,1,False,True,False
1000501600,2023-11,0.0,0.0,0.0,0,0,0,0,0,5,5.0,34051.5,1,0,5,False,True,False
1000501600,2023-12,0.0,0.0,0.0,0,0,0,0,0,5,5.0,16271.37,0,0,5,False,True,False
1000501600,2024-01,0.0,0.0,0.0,0,0,0,0,0,5,5.0,29392.95,0,0,5,False,True,False
1000501600,2024-04,0.0,0.0,0.0,0,0,0,0,0,2,2.0,63657.9,0,0,2,False,True,False
1000501600,2024-09,0.0,0.0,0.0,0,0,0,0,0,1,1.0,1206.74,0,0,1,False,True,False
1000501600,2024-10,0.0,0.0,0.0,0,0,0,0,0,1,1.0,1206.74,0,0,1,False,True,False
1000501600,2024-11,0.0,0.0,0.0,0,0,0,0,0,3,3.0,1.79,0,0,3,False,True,False
1000501600,2024-12,0.0,0.0,0.0,0,0,0,0,0,2,2.0,16934.59,0,0,2,False,True,False
1000501600,2025-01,0.0,0.0,0.0,0,0,0,0,0,6,7.0,83627.57,0,1,5,False,True,False
1000501600,2025-02,0.0,0.0,0.0,0,0,0,0,0,2,2.0,1229.06,1,0,2,False,True,False
1000501600,2025-03,10.0,0.0,10.0,25,25,0,1,1,3,3.0,0.03,3,2,1,True,True,False
1000501600,2025-04,0.0,0.0,0.0,5,0,5,0,1,0,0.0,0.0,0,0,0,True,False,False
1000501600,2025-06,0.0,0.0,0.0,0,0,0,0,0,1,1.0,0.01,1,0,1,False,True,False
1000501600,2025-10,18.0,0.0,18.0,9,9,0,9,1,0,0.0,0.0,0,0,0,True,False,False
1000501600,2025-11,0.0,0.0,0.0,0,0,0,0,0,2,2.0,9912.65,1,2,0,False,True,False
1000501600,2025-12,2.0,0.0,2.0,1,1,0,1,1,0,0.0,0.0,0,0,0,True,False,False
1000502000,2019-04,0.0,0.0,0.0,0,0,0,0,0,6,5.0,19167.82,0,0,6,False,True,False
1000502000,2019-05,0.0,0.0,0.0,0,0,0,0,0,1,1.0,342.07,0,0,1,False,True,False
1000502000,2019-06,0.0,0.0,0.0,0,0,0,0,0,3,12.0,15447.91,0,0,3,False,True,False
1000502000,2019-07,0.0,0.0,0.0,0,0,0,0,0,6,6.0,142239.4,5,0,6,False,True,False
1000502000,2019-08,0.0,0.0,0.0,0,0,0,0,0,2,2.0,7763.6900000000005,1,0,2,False,True,False
1000502000,2019-12,0.0,0.0,0.0,0,0,0,0,0,1,1.0,2040.15,0,0,1,False,True,False
1000502000,2020-01,0.0,0.0,0.0,0,0,0,0,0,2,2.0,3665.31,1,0,2,False,True,False
1000502000,2020-02,0.0,0.0,0.0,0,0,0,0,0,3,3.0,2396.91,2,0,3,False,True,False
1000502000,2020-03,0.0,0.0,0.0,0,0,0,0,0,1,1.0,27048.57,1,0,1,False,True,False
1000502000,2020-04,0.0,0.0,0.0,0,0,0,0,0,1,2.0,59079.28,0,0,1,False,True,False
1000502000,2020-06,0.0,0.0,0.0,0,0,0,0,0,6,13.0,13629.560000000001,2,0,6,False,True,False
1000502000,2020-07,0.0,0.0,0.0,0,0,0,0,0,3,4.0,18195.91,3,0,3,False,True,False
1000502000,2020-08,0.0,0.0,0.0,0,0,0,0,0,3,3.0,10629.01,1,0,3,False,True,False
1000502000,2020-09,0.0,0.0,0.0,0,0,0,0,0,7,9.0,47455.729999999996,2,0,7,False,True,False
1000502000,2020-10,0.0,0.0,0.0,0,0,0,0,0,3,20.0,298.73,0,0,3,False,True,False
1000502000,2020-11,0.0,0.0,0.0,0,0,0,0,0,3,3.0,27246.100000000002,3,0,3,False,True,False
1000502000,2020-12,0.0,0.0,0.0,0,0,0,0,0,9,11.0,24212.43,6,0,9,False,True,False
1000502000,2021-01,0.0,0.0,0.0,0,0,0,0,0,5,14.0,40861.99,4,0,5,False,True,False
1000502000,2021-02,0.0,0.0,0.0,0,0,0,0,0,3,3.0,18584.63,2,0,3,False,True,False
1000502000,2021-03,0.0,0.0,0.0,0,0,0,0,0,10,12.0,75262.17,5,0,10,False,True,False
1000502000,2021-04,0.0,0.0,0.0,0,0,0,0,0,7,8.0,399164.77999999997,4,0,7,False,True,False
1000502000,2021-05,0.0,0.0,0.0,0,0,0,0,0,10,12.0,40630.72,4,0,9,False,True,False
1000502000,2021-06,0.0,0.0,0.0,0,0,0,0,0,3,3.0,11027.900000000001,1,0,3,False,True,False
1000502000,2021-08,0.0,0.0,0.0,0,0,0,0,0,3,3.0,30.78,2,0,3,False,True,False
1000502000,2021-09,0.0,0.0,0.0,0,0,0,0,0,5,6.0,9062.82,3,0,5,False,True,False
1000502000,2021-10,0.0,0.0,0.0,0,0,0,0,0,4,5.0,722440.31,2,0,4,False,True,False
1000502000,2021-11,0.0,0.0,0.0,0,0,0,0,0,6,7.0,9193.72,2,0,6,False,True,False
1000502000,2022-01,0.0,0.0,0.0,0,0,0,0,0,1,3.0,20989.65,1,0,1,False,True,False
1000502000,2022-02,0.0,0.0,0.0,0,0,0,0,0,2,2.0,6325.43,0,0,2,False,True,False
1000502000,2022-03,0.0,0.0,0.0,0,0,0,0,0,8,10.0,2150631.4,2,0,8,False,True,False
1000502000,2022-04,0.0,0.0,0.0,0,0,0,0,0,10,10.0,74516.78,4,0,10,False,True,False
1000502000,2022-05,0.0,0.0,0.0,0,0,0,0,0,2,3.0,0.02,1,0,2,False,True,False
1000502000,2022-06,0.0,0.0,0.0,0,0,0,0,0,5,5.0,9254.97,4,0,5,False,True,False
1000502000,2022-07,0.0,0.0,0.0,0,0,0,0,0,3,3.0,5315.999999999999,1,0,3,False,True,False
1000502000,2022-08,0.0,0.0,0.0,0,0,0,0,0,2,2.0,9233.47,2,0,2,False,True,False
1000502000,2022-09,0.0,0.0,0.0,0,0,0,0,0,2,2.0,6065.3,2,0,2,False,True,False
1000502000,2022-10,0.0,0.0,0.0,0,0,0,0,0,7,7.0,7034.58,6,0,7,False,True,False
1000502000,2022-12,0.0,0.0,0.0,0,0,0,0,0,3,3.0,311.76,3,0,3,False,True,False
1000502000,2023-03,0.0,0.0,0.0,0,0,0,0,0,1,1.0,0.0,0,0,1,False,True,False
1000502000,2023-04,0.0,0.0,0.0,0,0,0,0,0,2,2.0,9618.83,1,0,2,False,True,False
1000502000,2023-06,0.0,0.0,0.0,0,0,0,0,0,5,5.0,12300.57,4,0,5,False,True,False
1000502000,2023-07,0.0,0.0,0.0,0,0,0,0,0,1,1.0,6065.3,1,0,1,False,True,False
1000502000,2023-08,0.0,0.0,0.0,0,0,0,0,0,2,2.0,17829.28,2,0,2,False,True,False
1000502000,2023-09,0.0,0.0,0.0,0,0,0,0,0,4,4.0,11491.89,4,0,4,False,True,False
1000502000,2023-10,0.0,0.0,0.0,0,0,0,0,0,3,4.0,28657.59,1,0,3,False,True,False
1000502000,2023-11,0.0,0.0,0.0,0,0,0,0,0,2,4.0,9143.65,1,0,2,False,True,False
1000502000,2023-12,0.0,0.0,0.0,0,0,0,0,0,3,5.0,23738.280000000002,2,0,3,False,True,False
1000502000,2024-01,0.0,0.0,0.0,0,0,0,0,0,3,3.0,12130.6,3,0,3,False,True,False
1000502000,2024-02,0.0,0.0,0.0,0,0,0,0,0,8,10.0,35931.82,7,0,8,False,True,False
1000502000,2024-03,0.0,0.0,0.0,0,0,0,0,0,1,1.0,227.65,1,0,1,False,True,False
1000502000,2024-04,0.0,0.0,0.0,0,0,0,0,0,1,1.0,0.01,0,0,1,False,True,False
1000502000,2024-08,0.0,0.0,0.0,0,0,0,0,0,1,2.0,0.0,1,0,1,False,True,False
1000502000,2024-11,0.0,0.0,0.0,0,0,0,0,0,3,3.0,342.08,2,0,3,False,True,False
1000502000,2024-12,0.0,0.0,0.0,0,0,0,0,0,1,1.0,798.97,1,0,1,False,True,False
1000502000,2025-03,4.0,0.0,4.0,1,1,0,1,1,0,0.0,0.0,0,0,0,True,False,False
1000502000,2025-04,0.0,0.0,0.0,0,0,0,0,0,1,1.0,342.07,1,0,1,False,True,False
1000502000,2025-05,0.0,0.0,0.0,0,0,0,0,0,1,1.0,1.0,0,0,1,False,True,False
1000502000,2025-07,0.0,0.0,0.0,0,0,0,0,0,1,1.0,31828.95,1,0,1,False,True,False
1000502000,2025-10,0.0,0.0,0.0,0,0,0,0,0,1,1.0,31828.95,1,0,1,False,True,False
1000502000,2025-11,0.0,0.0,0.0,0,0,0,0,0,1,1.0,31828.95,1,0,1,False,True,False
1000502000,2026-02,0.0,0.0,0.0,0,0,0,0,0,2,2.0,528.22,2,2,0,False,True,False
1001000011,2022-05,0.0,0.0,0.0,0,0,0,0,0,1,1.0,0.5,0,0,1,False,True,False
1001000024,2021-07,0.0,0.0,0.0,0,0,0,0,0,2,9.0,20611.45,0,0,2,False,True,False
1001000024,2023-01,0.0,0.0,0.0,0,0,0,0,0,1,16.0,0.16,0,0,1,False,True,False
1001000024,2024-05,0.0,0.0,0.0,0,0,0,0,0,1,26.0,28522.0,0,0,1,False,True,False
1001000024,2024-10,0.0,0.0,0.0,0,0,0,0,0,1,1.0,1097.0,1,0,1,False,True,False
1001000024,2025-06,0.0,0.0,0.0,0,0,0,0,0,5,33.0,1438.14,4,0,5,False,True,False
1001000024,2025-08,0.0,0.0,0.0,0,0,0,0,0,1,16.0,17552.0,0,0,1,False,True,False
1001000025,2022-04,0.0,0.0,0.0,0,0,0,0,0,1,2.0,2194.0,1,0,1,False,True,False
1001000025,2022-11,0.0,0.0,0.0,0,0,0,0,0,1,16.0,17552.0,0,0,1,False,True,False
1001000025,2024-05,0.0,0.0,0.0,0,0,0,0,0,1,1.0,1097.0,0,0,1,False,True,False
1001000025,2025-03,64.0,0.0,64.0,2,2,0,2,2,1,1.0,1097.0,1,0,1,True,True,False
1001000025,2025-06,24.0,0.0,24.0,1,1,0,1,1,0,0.0,0.0,0,0,0,True,False,False
1001000025,2025-07,0.0,0.0,0.0,0,0,0,0,0,1,1.0,1097.0,1,1,0,False,True,False
1001000025,2025-08,0.0,0.0,0.0,0,0,0,0,0,1,1.0,1097.0,1,0,1,False,True,False
1001000025,2025-09,16.0,0.0,16.0,1,1,0,1,1,0,0.0,0.0,0,0,0,True,False,False
1001000025,2025-11,0.0,0.0,0.0,0,0,0,0,0,1,1.0,1097.0,1,1,0,False,True,False
2000000501,2019-05,0.0,0.0,0.0,0,0,0,0,0,2,2.0,3338.84,0,0,2,False,True,False
2000000501,2019-06,0.0,0.0,0.0,0,0,0,0,0,1,1.0,2511.1,1,0,1,False,True,False
2000000501,2019-09,0.0,0.0,0.0,0,0,0,0,0,3,35.0,15.55,2,0,3,False,True,False
2000000501,2019-10,0.0,0.0,0.0,0,0,0,0,0,5,5.0,5243.570000000001,2,0,5,False,True,False
2000000501,2019-12,0.0,0.0,0.0,0,0,0,0,0,4,8.0,492.56,1,0,4,False,True,False
2000000501,2020-01,0.0,0.0,0.0,0,0,0,0,0,12,19.0,29520.46,10,0,12,False,True,False
2000000501,2020-02,0.0,0.0,0.0,0,0,0,0,0,1,1.0,62.19,1,0,1,False,True,False
2000000501,2020-03,0.0,0.0,0.0,0,0,0,0,0,6,20.0,23738.27,4,0,6,False,True,False
2000000501,2020-06,0.0,0.0,0.0,0,0,0,0,0,2,49.0,54945.33,2,0,2,False,True,False
2000000501,2020-07,0.0,0.0,0.0,0,0,0,0,0,3,3.0,7609.17,2,0,3,False,True,False
2000000501,2020-08,0.0,0.0,0.0,0,0,0,0,0,3,3.0,0.02,0,0,3,False,True,False
2000000501,2020-09,0.0,0.0,0.0,0,0,0,0,0,9,10.0,5507.93,2,0,9,False,True,False
2000000501,2020-10,0.0,0.0,0.0,0,0,0,0,0,21,45.0,16283.720000000001,12,0,21,False,True,False
2000000501,2020-11,0.0,0.0,0.0,0,0,0,0,0,2,7.0,0.06999999999999999,0,0,2,False,True,False
2000000501,2020-12,0.0,0.0,0.0,0,0,0,0,0,5,5.0,2452.92,2,0,5,False,True,False
2000000501,2021-01,0.0,0.0,0.0,0,0,0,0,0,4,5.0,2546.67,2,0,4,False,True,False
2000000501,2021-02,0.0,0.0,0.0,0,0,0,0,0,1,2.0,5408.52,1,0,1,False,True,False
2000000501,2021-03,0.0,0.0,0.0,0,0,0,0,0,3,6.0,5905.93,1,0,3,False,True,False
2000000501,2021-04,0.0,0.0,0.0,0,0,0,0,0,4,4.0,0.04,2,0,4,False,True,False
2000000501,2021-05,0.0,0.0,0.0,0,0,0,0,0,3,3.0,2373.83,1,0,3,False,True,False
2000000501,2021-06,0.0,0.0,0.0,0,0,0,0,0,2,3.0,5901.040000000001,2,0,2,False,True,False
